"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgwzVn9zh80Xi6YhGRN4AaABAg","markman manmark","/channel/UCWbO6U7q3B0P8gf_vtjoggw","https://yt3.ggpht.com/a/AGF-l78h-gPZkx0IBA1k6qILKRQtLXH6cXm8v0i6bw=s48-c-k-c0xffffffff-no-rj-mo","get ready  kill  yes  get ready  boom  yes  get ready fuck the American people  yes  get ready  treason  yes  get ready  run  yes   firing squad  yes  GEAT READY",0,"1 year ago",1544005388640,false,false,,,,,,,,,,,
"UgxN5eRBbiPxk_G7rGd4AaABAg","Chocolat Micha","/channel/UCVwlwhAlsXCb6S86Am57mag","https://yt3.ggpht.com/a/AGF-l79sG2OslW8smZ0oY13WC_onERYuTyaTROzmxQ=s48-c-k-c0xffffffff-no-rj-mo","""A second plane hit the second tower.\nAmerica is under attack. """,1,"1 year ago",1544005388640,false,false,,,,,,,,,,,
"UgzOJEV4n3EUY_u9Tjt4AaABAg","Demos Samolis","/channel/UCKhIBsPYa-NYb7FvjpVLH6A","https://yt3.ggpht.com/a/AGF-l7_tqAyb0kIh9ZvJIilfyeqSSvlqYYZJFnus_w=s48-c-k-c0xffffffff-no-rj-mo","We did it Mr. President!! The Towers are burning and will fall and us ""the American Government' made it happpen!!!",0,"1 year ago",1544005388641,false,false,,,,,,,,,,,
"Ugxm6sQokSo7jMUAJjN4AaABAg","David Fisher","/channel/UCOx4FkSBR4PYk56BDNHKqqA","https://yt3.ggpht.com/a/AGF-l7_hJdyZPSVE4SKNqgOpgKFjJLtZV7ItRrT8cQ=s48-c-k-c0xffffffff-no-rj-mo","He was a good president, I don't care what anyone says he didn't jump to conclusions, he remained calm but at the same time you can tell he is concerned and scared, nothing to be ashamed of either.  Some people say he was bad, how many of you can say you would have the same reaction.  Horrible day",1,"1 year ago",1544005388641,false,false,,,,,,,,,,,
"Ugx-Ir1_dKXSm6DKG6t4AaABAg","bishop198666","/channel/UC4iSnZNFcAgXxTSURJQNSBw","https://yt3.ggpht.com/a/AGF-l7_vStQy5E0SmBtsxUMhtXxyeqs27TaHslDypA=s48-c-k-c0xffffffff-no-rj-mo","I cant believe how stupid people are to think... all of the things that happened that day were just a “coincident” ... ill tell you one thing... its no “coincident” how fucking stupid people are today... and with social media, cell phones...and everything else the propaganda machine is in full force today... its too late.. kids are all infiltrated by social media and propaganda.. its a sad fucking world we live in.",0,"1 year ago",1544005388642,false,false,,,,,,,,,,,
"UgyjBuH7CsKDxgykhdN4AaABAg","sñr bandala","/channel/UCmGZa5IdyopaJ4u0TTfCekg","https://yt3.ggpht.com/a/AGF-l7_p_J_PrKSYMYX2J3dNkhE3DwgVcXv75QpFuw=s48-c-k-c0xffffffff-no-rj-mo","Es demasiado extraña no la reacion sino que hacia en una escuela ese día refugiándose de algo que sabia que iba a pasar.",1,"1 year ago",1544005388642,false,false,,,,,,,,,,,
"Ugx1QKZNtHsZ7FlZwqN4AaABAg","halim Boussebha","/channel/UCEs9kGujHC2KFVWAMQp5OMg","https://yt3.ggpht.com/a/AGF-l796f_DAtnrdfwhyvaeiq09j52dQLA3K1BLoWA=s48-c-k-c0xffffffff-no-rj-mo","Steel ,plane ,hit wow thats creepy",0,"1 year ago",1544005388643,false,false,,,,,,,,,,,
"UgzYqO-CNFPjKPH6Zmt4AaABAg","Rob Steenwinkel","/channel/UCJYAyBK200i0xW5Nsd1_9cQ","https://yt3.ggpht.com/a/AGF-l789QxwVF6gH7xOg6iQ8GBAPyyxnKPBMWyQk9w=s48-c-k-c0xffffffff-no-rj-mo","........ plane ........ steel",0,"1 year ago",1544005388643,true,false,,,,,,,,,,,
"UgwD5gCYwYkRLANuF_R4AaABAg","Justinhulk","/channel/UCtp5Odws3bPcnWKJ835JsYw","https://yt3.ggpht.com/a/AGF-l78V5SMrxNhBVGcqDBU_N7HXFsEyIWqvNFQu0A=s48-c-k-c0xffffffff-no-rj-mo","0:39 plane must hit steel. wow I wonder why it said that......... so many people are asleep",6,"1 year ago",1544005388644,false,true,"EkQSC1JnNU52S3BKZktFwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3RDVnQ1l3WWtSTEFOdUZfUjRBYUFCQWciAggAKhhVQ05CYnRVd0FQUFg1TVVNUTBXdU9tMWcyC1JnNU52S3BKZktFQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgwD5gCYwYkRLANuF_R4AaABAg.8leua92UQvQ8sOZtLdV2nz","hey there adventurer","/channel/UCcOvW_NQLG9ucn31PESKmwQ","https://yt3.ggpht.com/a/AGF-l7_VV2b_uZSqGWcT9GZPMUKsDg3aczxTVPU91A=s32-c-k-c0xffffffff-no-rj-mo","lmao bro you think bush did 9/11 and he also left subtle cues in the form of children's reading books?",0,"8 months ago",1554459789051,false
"UgzBKitkNSo-ZXD-eUx4AaABAg","YC Gaming","/channel/UC8EkiCDWNGpTBBfU-cI2-XA","https://yt3.ggpht.com/a/AGF-l7_9MAKhOCrKuhDhR4lQPmFTJ70mqFnJ4ADAmA=s48-c-k-c0xffffffff-no-rj-mo","What a fraudulent system. Disgusting",1,"1 year ago",1544005388648,false,false,,,,,,,,,,,
"UgwbiJd3SidNUq_hMh54AaABAg","jacobryan198527","/channel/UCA27oAHQe5jxZA7uA5MU0Fg","https://yt3.ggpht.com/a/AGF-l78rEizIxgI66KD2MNxk26FZ0NqFj0nPohd1MA=s48-c-k-c0xffffffff-no-rj-mo","9/11 is a number they use for enlightenment, same with 111-999 and multiple other numbers. Thats how the devil works, this is message that was laid out to display the intentions, and the people that have their pineal gland open recognizes the message in the moment. This further proves that they worship satan. Bush knows because he knows that vile horrible things are done to reach a higher level of consciousness.",0,"1 year ago",1544005388649,false,false,,,,,,,,,,,
"UgxZ8Pfd6lXO-92w0Bh4AaABAg","Gibson Weasel","/channel/UCzLDDB3SMpzhuzQLj_OEIEQ","https://yt3.ggpht.com/a/AGF-l7_wlR89i-OOTNDpsD5LJLL9BiR1lhbfeJ-PLw=s48-c-k-c0xffffffff-no-rj-mo","people that still believe in the bullshit the media fed us make me laugh!! you are the moron's who make it so easy for the Elite.  explain this, why was there nobody to rush him out of there? why didn't he get straight up and say 'sorry, I need to talk to the nice man outside'?? he sits CALM! even happy?? no urge to jump into action? some of you below defend him??? he needed time to think?? ok?? yeah?? what does an army guy do when bullets are blazing towards him? sit still and think what to do? or react :)",0,"1 year ago",1544005388650,false,false,,,,,,,,,,,
"UgzYKgvPPOr1v1ZPE7N4AaABAg","A A","/channel/UCj4UiVPxZ8qzIq15-wl--2g","https://yt3.ggpht.com/a/AGF-l78YcNg8ie5N6Eh6EIzFurxL6yG5U6nrvGvbOw=s48-c-k-c0xffffffff-no-rj-mo","If I had to listen to that tapping all day I’d choke myself before recess",0,"1 year ago",1544005388650,false,false,,,,,,,,,,,
"UgwWmmbznhKiA4Ars8l4AaABAg","His Child","/channel/UCYf2LAQYpZvFeGtWd5X2XLg","https://yt3.ggpht.com/a/AGF-l78pw85EIVjsVzhkxoMVGnVYc1K4Dnt5mcn62A=s48-c-k-c0xffffffff-no-rj-mo","Where is the video segment where he was told of the FIRST hit? There is a 17 minute gap there?",0,"1 year ago",1544005388651,false,false,,,,,,,,,,,
"UgzcA3dZdsLrp001qqd4AaABAg","His Child","/channel/UCYf2LAQYpZvFeGtWd5X2XLg","https://yt3.ggpht.com/a/AGF-l78pw85EIVjsVzhkxoMVGnVYc1K4Dnt5mcn62A=s48-c-k-c0xffffffff-no-rj-mo","Has anyone REPUTABLE verified the authenticity of this video?",0,"1 year ago",1544005389971,false,true,"EkQSC1JnNU52S3BKZktFwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd6Y0EzZFpkc0xycDAwMXFxZDRBYUFCQWciAggAKhhVQ05CYnRVd0FQUFg1TVVNUTBXdU9tMWcyC1JnNU52S3BKZktFQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgzcA3dZdsLrp001qqd4AaABAg.8lXtS4mCkuY8lddGeE6CNv","Sam Sardine","/channel/UCp0LX-7GaTdsnC3L0DUSRrg","https://yt3.ggpht.com/a/AGF-l79QbNkibcgDADMk0qCZw1ntrhtBgG_AN3nfcQ=s32-c-k-c0xffffffff-no-rj-mo","""Yes...that's my boy. It's authentic!"" https://www.youtube.com/watch?v=kssJdMtcSVg",0,"1 year ago",1544005390436,false
"UgzLiSszN-ZzAcJKqjp4AaABAg","Iafiv Iv","/channel/UCGxbAui65wJjwUB8ARrRuGg","https://yt3.ggpht.com/a/AGF-l7_5iL4f55Mx2oCrdcoP1694hgv_2ALEIgYk-w=s48-c-k-c0xffffffff-no-rj-mo","I got the whole reason why Bush didn't leave immediately when told of the second plane hit.He didn't want to alarm the students.That being said alarming a bunch of kids who were gonna be alarmed anyway in a couple of hours at most once news broke is less important than seeing what is happening.Most likely he was trying to figure out a course of action.He already realised that whatever else happens the defining day of his presidency was then and there was no turning back.",0,"1 year ago",1544005389971,false,false,,,,,,,,,,,
"Ugy5jYDCkcimmP3P1lt4AaABAg","Mister Pfister Ayna Lee","/channel/UCY33vjp5W4tSe4H9UIQiV9w","https://yt3.ggpht.com/a/AGF-l79d7BpKWzFXSX9vM318VCS3K76GWZI0gRX52g=s48-c-k-c0xffffffff-no-rj-mo","That man is a dimwit.........whomever leaned into dubya and spoke into his ear barely had enough time to say “Mr President” let alone “The country is under attack”.......before dubya is even told about what was happening in NYC he has the look of someone waiting on something grim about to happen.........",0,"1 year ago",1544005389972,false,false,,,,,,,,,,,
"UgwbcqQ0RASw8HnGwv94AaABAg","book b","/channel/UCoVdpMg4wt6H3vhSbpyKHaQ","https://yt3.ggpht.com/a/AGF-l79BQGkSTQC1RpZV9uGeQjzuLux5HKR2YIcn-g=s48-c-k-c0xffffffff-no-rj-mo","MR president we started the operation 9/11 its on going right now.",0,"1 year ago",1544005389973,false,false,,,,,,,,,,,
"Ugz_UFPD2aOogIPkmal4AaABAg","Ramses Bruy perez","/channel/UC9YIDv7_js8fS5h58dJkIlg","https://yt3.ggpht.com/a/AGF-l7-W655HvLlkkNxpEAhpZEhy4obnzYIAalcIkA=s48-c-k-c0xffffffff-no-rj-mo","Some day the whole world will know the truth... just let time go on",0,"1 year ago",1544005389973,false,false,,,,,,,,,,,
"Ugx_9JTMor6X0nto_Yt4AaABAg","Stefania Vignali","/channel/UCNq-5YhMmb5UE7pAhUGZ-AQ","https://yt3.ggpht.com/a/AGF-l78Hubh1DE53KYBvnWVOHuPybb9p-xMJwvPMCQ=s48-c-k-c0xffffffff-no-rj-mo","Faccia di merda",0,"1 year ago",1544005389974,false,false,,,,,,,,,,,
"UgxbYHvnhRBDdUH9JBx4AaABAg","Dwight Halpert","/channel/UCYHAvRg-zAyBGrRm_9Jf2wQ","https://yt3.ggpht.com/a/AGF-l796bbVYa7svn97L4Rybujz3EHz1FvoLc7GNEg=s48-c-k-c0xffffffff-no-rj-mo","It really affected George. He had the same look on his face that my first grade teachers did when they told us over the intercom. I don’t care what people say about the conspiracies.. that man really didn’t know what to think or do. That was pure fear",0,"1 year ago",1544005389974,false,false,,,,,,,,,,,
"UgzRnsvDMm0jJ4gZucR4AaABAg","Lewis Conway","/channel/UCDlD6or3dd0a5KRjKmp7ANg","https://yt3.ggpht.com/a/AGF-l7_1Q9I83GPbpcdOvp_HwaQDm-zLCYuOlHJrsA=s48-c-k-c0xffffffff-no-rj-mo","He seems very anxious before even being given the news, and when his advisor comes over, it was almost as though he was expecting to receive the news",0,"1 year ago",1544005389975,false,false,,,,,,,,,,,
"UgxQ_toRBI-Zs3mTeKV4AaABAg","justicia1","/channel/UC7q9ZkGS9jUOXe09BAr8SRw","https://yt3.ggpht.com/a/AGF-l79yS1c_Zr7Mo5kMgok54-aM-GonU_IsgmKwqw=s48-c-k-c0xffffffff-no-rj-mo","su cara estaba nerviosa...sabia lo que estaba pasando, no puede ocultar su nerviosismo....el ya lo sabia....",0,"1 year ago",1544005389975,false,false,,,,,,,,,,,
"UgynfG-7_mBIk3TrZL14AaABAg","David Gray","/channel/UC4dDxpfmSLb5CCHS5NuZqvw","https://yt3.ggpht.com/a/AGF-l7_eDDibf85jAKLgFE4bfsDGi6oDmC1KcihNcA=s48-c-k-c0xffffffff-no-rj-mo","Two brainwashing leaders - teacher and Bush",0,"1 year ago",1544005389976,false,false,,,,,,,,,,,
"UgxAhkfbrhMDE5zcpDl4AaABAg","glue","/channel/UCrjih4s2WVOvwFSuBsprPOQ","https://yt3.ggpht.com/a/AGF-l7-eR-sLgrK613S5b4rYTrrbfepsTBwV0qzsEA=s48-c-k-c0xffffffff-no-rj-mo","you can see how obviously shocked he is for like 30 seconds. scary",0,"1 year ago",1544005389976,true,false,,,,,,,,,,,
"Ugyjp81fOvB7QV1Djq54AaABAg","Tyrone Riboet","/channel/UC75smTCnZeWkLIB9io-ZeiQ","https://yt3.ggpht.com/a/AGF-l78Q2xAHvlOOwtyIVxF9bIDxi35-NmTWueOsGQ=s48-c-k-c0xffffffff-no-rj-mo","He kept his composure and didn't scare the children and the staff. Even if people claim Bush did it, at least he didn't frighten the kids.",0,"1 year ago",1544005389977,false,true,"EkQSC1JnNU52S3BKZktFwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5anA4MWZPdkI3UVYxRGpxNTRBYUFCQWciAggAKhhVQ05CYnRVd0FQUFg1TVVNUTBXdU9tMWcyC1JnNU52S3BKZktFQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"Ugyjp81fOvB7QV1Djq54AaABAg.8lP0Isllko_8rQtHkOWXT2","Dwingles420","/channel/UCpXbtqOH8BjOs08mfW_a6xA","https://yt3.ggpht.com/a/AGF-l7-fUpf0sHQmtDYj2QVuY0-miEPfCAtBlGM8vQ=s32-c-k-c0xffffffff-no-rj-mo","Who gives a shit if the kids got scared. They would get over it.",1,"9 months ago",1551781390500,false
"Ugx-omqstA7Tv0XHjuh4AaABAg","واا واا","/channel/UC40hLPeZBIyraJRF2W3C4gQ","https://yt3.ggpht.com/a/AGF-l7_2GV_T8k0YTF45C24xHtuI4QAZmdwrC0VpZQ=s48-c-k-c0xffffffff-no-rj-mo","4777891",0,"1 year ago",1544005389978,false,false,,,,,,,,,,,
"UgwMfmQuRRGd2NL2ZOx4AaABAg","mattfm101","/channel/UCj2uFLuyClipU3F6QA79U9A","https://yt3.ggpht.com/a/AGF-l78lhKkLslWV87_oGDTeK-lVv8t8VL5FKke2XA=s48-c-k-c0xffffffff-no-rj-mo","5:51",0,"1 year ago",1544005389979,false,false,,,,,,,,,,,
"UgzD6a78pwOYAsIPeF94AaABAg","Corey Piening","/channel/UCnmC1K8qoA_LeyTnIjd81Xw","https://yt3.ggpht.com/a/AGF-l79JAu9xL4ihG55KJRjUr1SJT-hwcvMVutYIJw=s48-c-k-c0xffffffff-no-rj-mo","His reaction was magnificent, he seen it vital to not alarm the children. So he kept himself composed",0,"1 year ago",1544005389979,false,false,,,,,,,,,,,
"UgxZkPPkXOu1bsd_RU54AaABAg","KB2727","/channel/UCcIRIfpsQiwUqTcqG1MtZtQ","https://yt3.ggpht.com/a/AGF-l79r4dmwJFVKzg9tCP-g-STAmG78CKDLIxt1xg=s48-c-k-c0xffffffff-no-rj-mo","Seriously, what a stupid prick.",0,"1 year ago",1544005389980,false,false,,,,,,,,,,,
"UgwIC_ypJ3bxtzcbG7h4AaABAg","Ritsuka","/channel/UCDoIfxyF34D6eyklCV7eCAw","https://yt3.ggpht.com/a/AGF-l7_PfmwE8Bq1zccOE-MmtKEDiA9nW24Jp1bLHA=s48-c-k-c0xffffffff-no-rj-mo","Stop zooming in on the kids.",0,"1 year ago",1544005389980,false,false,,,,,,,,,,,
"Ugzhm9t1EgRYad43OTF4AaABAg","Robert Barnes","/channel/UC8exc2c1jHZ5-LDqxnHEWPA","https://yt3.ggpht.com/a/AGF-l79QfIM2ECIA4pOVgah6XqYu--j3UVfBaxMn7w=s48-c-k-c0xffffffff-no-rj-mo","I just feel like bush had to keep his actions and attittude and behavior together as the leader of the country for the people seak.... Imagine our leader freaking out he has to be brave",1,"1 year ago",1544005389981,false,false,,,,,,,,,,,
"UgwXx-DWG3GpD3uPLvt4AaABAg","Larry Smith","/channel/UCqKgQ3fTlkkIWEcaE2JYzFw","https://yt3.ggpht.com/a/AGF-l7-LxJOCQBtZmAfxRIwVzT48OycosJy8DbCc4A=s48-c-k-c0xffffffff-no-rj-mo","I think he was a good President and handled the situation accordingly. Id vote for him today",0,"1 year ago",1544005389982,false,false,,,,,,,,,,,
"Ugx3eYUCgFVonB6UBlR4AaABAg","Redfield 100%","/channel/UCQPJqqutoedfTBC9K_TYVnw","https://yt3.ggpht.com/a/AGF-l78Iki8zeM_04Tn_K5Pz09XS-zieRTz2OhGtfQ=s48-c-k-c0xffffffff-no-rj-mo","The guy was probably in shock and just sat trying to catch his bearings. He'd only been president for a bit.",2,"1 year ago",1544005389982,false,true,"EkQSC1JnNU52S3BKZktFwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd4M2VZVUNnRlZvbkI2VUJsUjRBYUFCQWciAggAKhhVQ05CYnRVd0FQUFg1TVVNUTBXdU9tMWcyC1JnNU52S3BKZktFQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"Ugx3eYUCgFVonB6UBlR4AaABAg.8lLigsTy8__9-A65DMkLNR","Jack Pakela - Trumpet","/channel/UCANUKm54J2HQWmpnIvQMS8A","https://yt3.ggpht.com/a/AGF-l7_6GdfkI_BHy_hNABLrRHp5AnjTAw85wZeNLQ=s32-c-k-c0xffffffff-no-rj-mo","Yeah wow... 5 minutes is such a long long time... what a stupid comment...",0,"2 months ago",1570270990385,false
"UgyfRWfh3fjHPhKRWKB4AaABAg","ALADAR","/channel/UCTE6Okvmm-7UHa1A9Gj6qLw","https://yt3.ggpht.com/a/AGF-l79AXRyR9vAbW_VaxWa5fxOyrrgeDk1QjlWG=s48-c-k-c0xffffffff-no-rj-mo","0:58,  Missions is a Succes Sir.",1,"1 year ago",1544005391444,false,false,,,,,,,,,,,
"UgzxwM7uUPqliFROvBZ4AaABAg","dan","/channel/UC7DGoD6lW9NunDSSqCHGTxw","https://yt3.ggpht.com/a/AGF-l7-ruNx9Cen_1iSL47pKEH6l3sDCLBCmi-2z6g=s48-c-k-c0xffffffff-no-rj-mo","KITE PLANE MUST HIT STEEL",0,"1 year ago",1544005391445,false,false,,,,,,,,,,,
"UgwQd1tKeedrXspxmGp4AaABAg","calebyuen420","/channel/UCbhCu1iwZA8z0gzcoSCZ9RA","https://yt3.ggpht.com/a/AGF-l7-Z8oNzRWw4mrEiB7GPoftf71UjX5vpVgmjBw=s48-c-k-c0xffffffff-no-rj-mo","Words they are learning kite, hit, steal, plane, must",1,"1 year ago",1544005391447,false,false,,,,,,,,,,,
"Ugykv4kGfeclT1OQKyh4AaABAg","Crystal Malenofski","/channel/UCYqY21KYYJpYzbeqU3qwTOw","https://yt3.ggpht.com/a/AGF-l79mJBsObOtF8saMMgw8Cw7EnMEmiqv4xvo97g=s48-c-k-c0xffffffff-no-rj-mo","At 2:19 through like 2:25 I think he gathered his thoughts and just figured out what his secretary just said that the world trade center and the Pentagon just got hit by a plane",0,"1 year ago",1544005391450,false,false,,,,,,,,,,,
"UgwTrCt191vcbf4NDyl4AaABAg","American Psycho","/channel/UCuhtKTWDBgE0fohuMf1U4pw","https://yt3.ggpht.com/a/AGF-l7-Ix8-YwcbAUMyJko3u-a5Ejdq7bGHVQVhVNw=s48-c-k-c0xffffffff-no-rj-mo","Bush is Illuminati confirmed.",1,"1 year ago",1544005391451,false,true,"EkQSC1JnNU52S3BKZktFwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3VHJDdDE5MXZjYmY0TkR5bDRBYUFCQWciAggAKhhVQ05CYnRVd0FQUFg1TVVNUTBXdU9tMWcyC1JnNU52S3BKZktFQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgwTrCt191vcbf4NDyl4AaABAg.8lJv0KzxXKR8zqNcuA9oCA","fucu","/channel/UCxYTOhaEEyotGguO-iVy3qw","https://yt3.ggpht.com/a/AGF-l78rgpqPBStFMSVMBcFDJNZPY-g5AOiIUhk8=s32-c-k-c0xffffffff-no-rj-mo","American Psycho yep",0,"2 months ago",1570270991931,false
"Ugxdv43aJF99deOCeyt4AaABAg","‎ ‎","/channel/UCyx0sEt24jyZO6N2st-Oehg","https://yt3.ggpht.com/a/AGF-l7826nL9PhVnuJS4WNcYP6KTNLwaoxKYFa-Vtw=s48-c-k-c0xffffffff-no-rj-mo","look him pretending he cares about these black kids..while the inside job was happening..",0,"1 year ago",1544005391453,false,false,,,,,,,,,,,
"UgwQg3eDGzKbyIOoudB4AaABAg","MisLed","/channel/UCVKuh2NMhGhJ0-7QMGDtfvQ","https://yt3.ggpht.com/a/AGF-l78NCxYe7iOmvosf1QEFZopu2avlfC-jOtd_hQ=s48-c-k-c0xffffffff-no-rj-mo","That lady is a good teacher",0,"1 year ago",1544005391455,false,false,,,,,,,,,,,
"UgyA3-qdTLDUl8Np7ah4AaABAg","R Ugonnacrynow","/channel/UCi11ltfP_44wix_aQfRHcig","https://yt3.ggpht.com/a/AGF-l79oyTDa50_43aB3ht7UAGhW98eN0r1Ib4e9tw=s48-c-k-c0xffffffff-no-rj-mo","Bush genuinely impressed by reading skills",0,"1 year ago",1544005391456,false,false,,,,,,,,,,,
"UgzzFTWtu7t-pMNo86x4AaABAg","Subhi Sweilem","/channel/UClyEqZ3xSEr3StTNbkRQsxA","https://yt3.ggpht.com/a/AGF-l78t4eOmavbHv5CK-H9SVDQZqY_zRkW0Re3gCA=s48-c-k-c0xffffffff-no-rj-mo","Advisor: ""Everything went according to plan, Mr. President""\n\nBush: ""Good... good""",154,"1 year ago",1544005391457,false,true,"EkQSC1JnNU52S3BKZktFwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd6ekZUV3R1N3QtcE1Obzg2eDRBYUFCQWciAggAKhhVQ05CYnRVd0FQUFg1TVVNUTBXdU9tMWcyC1JnNU52S3BKZktFQAFICg%3D%3D",2,,,,,,,,,
,,,,,,,,,,,,"UgzzFTWtu7t-pMNo86x4AaABAg.8lIkIoaDZjL8uHFc0NnF5P","Dave Kent","/channel/UCGFgTexjF3RNWOLlRTxkwoQ","https://yt3.ggpht.com/a/AGF-l7_DjAR0n85YxCYyolm0IzRTzlHOo3dUS8NiHw=s32-c-k-c0xffffffff-no-rj-mo","😈",0,"7 months ago",1557051791912,false
,,,,,,,,,,,,"UgzzFTWtu7t-pMNo86x4AaABAg.8lIkIoaDZjL91YK2ypJQMT","Tina Wallace","/channel/UCxwn7GRHYqD4YDP8vJuFNGw","https://yt3.ggpht.com/a/AGF-l79b_Lp3jysp4KMMsrJ04Zp2acDAeSxEu1WmJA=s32-c-k-c0xffffffff-no-rj-mo","👿😈",0,"2 weeks ago",1574331791913,false
"UgyLoe7A1CeEOxSO4mt4AaABAg","Samet Akıllı","/channel/UCYrx78hAov5AOjTIO9rql4w","https://yt3.ggpht.com/a/AGF-l79069XIoYGoPnwuOJutF6hH8LDxeh59tqFyOQ=s48-c-k-c0xffffffff-no-rj-mo","3:59 Why he is smiling?.",3,"1 year ago",1544005391460,false,false,,,,,,,,,,,
"UgyW8pS5P1lpqVobPdd4AaABAg","Gran Boy","/channel/UCkjZhCFFH8ifxhqX7GDWb3g","https://yt3.ggpht.com/a/AGF-l7_bByGyAx7C5RUgdMWB4G00nw0SvrGB1Mx49A=s48-c-k-c0xffffffff-no-rj-mo","Also bush looks like he can’t keep up",1,"1 year ago",1544005391461,false,false,,,,,,,,,,,
"UgypG87RI3eBABnYeoF4AaABAg","Gran Boy","/channel/UCkjZhCFFH8ifxhqX7GDWb3g","https://yt3.ggpht.com/a/AGF-l7_bByGyAx7C5RUgdMWB4G00nw0SvrGB1Mx49A=s48-c-k-c0xffffffff-no-rj-mo","These kids reciting what seems like a rehearsed curriculum to the president seems so reminiscing of North Korea.",0,"1 year ago",1544005391462,false,false,,,,,,,,,,,
"Ugz2FBZj1FBnu1ZP4p94AaABAg","derkgts10","/channel/UCAeCU423GVs6MY5fvfnEKlw","https://yt3.ggpht.com/a/AGF-l79ngUEJu3goV939bTL8O-Y2hbGmJx57h_B5gg=s48-c-k-c0xffffffff-no-rj-mo","Just think, when they recorded this they had no idea the significance this recording would have.",0,"1 year ago",1544005391463,false,false,,,,,,,,,,,
"UgyXrufqSbnDZ-_c8fp4AaABAg","Ryan M","/channel/UC5yXq-4r_ZmrEoJr029zGrg","https://yt3.ggpht.com/a/AGF-l78ooOw4kxHYeJg_JzvBgEyod6xf_0ydfcV43A=s48-c-k-c0xffffffff-no-rj-mo","I wonder where these students are today? Anyone have any kinks to interviews with them?",0,"1 year ago",1544005391463,false,false,,,,,,,,,,,
"UgxIakLn-kYSOsS-wdB4AaABAg","IwaLegit","/channel/UCk9E-B_EIhsRxg7DijXwWzw","https://yt3.ggpht.com/a/AGF-l793sntL1BlIDlBXraIHYeWMw88DblfgfGoFWA=s48-c-k-c0xffffffff-no-rj-mo","get ready PLANE yes",0,"1 year ago",1544005391464,false,false,,,,,,,,,,,
"Ugz5C7AWlX2ZVNTv_514AaABAg","MissCoco Bulls","/channel/UCgSH1SX9s_J8jBZ88JL32sw","https://yt3.ggpht.com/a/AGF-l79pdFtLh-yKuy-w4qCdu9M0x1PGd0EQB2Cb5Q=s48-c-k-c0xffffffff-no-rj-mo","What's the name if this book? I wanna read it.",0,"1 year ago",1544005391465,false,false,,,,,,,,,,,
"Ugy59_nQx9ZEWU_9jTh4AaABAg","daynthalife91","/channel/UCtOYKO28Vh4M6RAE_FycqZA","https://yt3.ggpht.com/a/AGF-l7--BBfjGf4zyKY-Z1p_jrQe-oKGcXrbo_6D8A=s48-c-k-c0xffffffff-no-rj-mo","These SICK BOHEMIAN GROVE WORSHIPPING BASTARDS ARE THE MOST WICKED AND CORRUPT INDIVIDUALS THAT WE HAVE SEEN TODAY IT TAKES POWER AND PRINCIPALITY TO PULL SOMETHING LIKE THIS OFF BUT SURELY THERE IS NO GOD BUT 1 THESE BASTARDS WILL BURN IN HELL AND I HOPE THAT WE NEVER LET THIS AS A COUNTRY HAPPEN AGAIN THE PENALTY IS DEATH AND SHOULD BE CARRIED OUT DAMN DEVILS",0,"1 year ago",1544005391465,false,false,,,,,,,,,,,
"Ugw2QrOxbFisBpkC5-h4AaABAg","Antonio CC","/channel/UCWqz1IxmUdhOK2DDZ_GgLQA","https://yt3.ggpht.com/a/AGF-l78SgUDOxoU067O7F3b0NGKcnAWVnhfo8aw3nQ=s48-c-k-c0xffffffff-no-rj-mo","Horrible acting. You can see that hes very nervous even before the ""message"".",0,"1 year ago",1544005391466,false,false,,,,,,,,,,,
"Ugy0fambeTDiZRyaNFB4AaABAg","Andrew Lancastera","/channel/UC9irPdac2Kdeccouhmdanlg","https://yt3.ggpht.com/a/AGF-l7_OYR7ziisjZeLsIkOVbccWScABBf1Bf6K-FA=s48-c-k-c0xffffffff-no-rj-mo","You know it had to be hard to compose himself!! He was a good president..",0,"1 year ago",1544005391467,false,false,,,,,,,,,,,
